P	chr1	206	200	200
P	chr1	207	201	201
P	chr1	208	202	202
P	chr1	209	203	203
P	chr1	210	204	204
P	chr1	211	205	205
P	chr1	212	206	206
P	chr1	213	207	207
P	chr1	214	208	208
P	chr1	215	209	209
P	chr1	216	210	210
P	chr1	217	211	211
P	chr1	218	212	212
P	chr1	219	213	213
P	chr1	220	214	214
P	chr1	221	215	215
P	chr1	222	216	216
P	chr1	223	217	217
P	chr1	224	218	218
P	chr1	225	219	219
P	chr1	226	220	220
P	chr1	227	221	221
P	chr1	228	222	222
P	chr1	229	223	223
P	chr1	230	224	224
P	chr1	231	225	225
P	chr1	232	226	226
P	chr1	233	227	227
P	chr1	234	228	228
P	chr1	235	229	229
P	chr1	236	230	230
P	chr1	237	231	231
P	chr1	238	232	232
P	chr1	239	233	233
P	chr1	240	234	234
P	chr1	241	235	235
P	chr1	242	236	236
P	chr1	243	237	237
P	chr1	244	238	238
P	chr1	245	239	239
P	chr1	246	240	240
P	chr1	247	241	241
P	chr1	248	242	242
P	chr1	249	243	243
P	chr1	250	244	244
P	chr1	251	245	245
P	chr1	252	246	246
P	chr1	253	247	247
P	chr1	254	248	248
P	chr1	255	249	249
P	chr1	256	250	250
P	chr1	257	251	251
P	chr1	258	252	252
P	chr1	259	253	253
P	chr1	260	254	254
P	chr1	261	255	255
P	chr1	262	256	256
P	chr1	263	257	257
P	chr1	264	258	258
P	chr1	265	259	259
P	chr1	266	260	260
P	chr1	267	261	261
P	chr1	268	262	262
P	chr1	269	263	263
P	chr1	270	264	264
P	chr1	271	265	265
P	chr1	272	266	266
P	chr1	273	267	267
P	chr1	274	268	268
P	chr1	275	269	269
P	chr1	276	270	270
P	chr1	277	271	271
P	chr1	278	272	272
P	chr1	279	273	273
P	chr1	280	274	274
P	chr1	281	275	275
P	chr1	282	276	276
P	chr1	283	277	277
P	chr1	284	278	278
P	chr1	285	279	279
P	chr1	286	280	280
P	chr1	287	281	281
P	chr1	288	282	282
P	chr1	289	283	283
P	chr1	290	284	284
P	chr1	291	285	285
P	chr1	292	286	286
P	chr1	293	287	287
P	chr1	294	288	288
P	chr1	295	289	289
P	chr1	296	290	290
P	chr1	297	291	291
P	chr1	298	292	292
P	chr1	299	293	293
P	chr1	300	294	294
P	chr1	301	295	295
P	chr1	302	296	296
P	chr1	303	297	297
P	chr1	304	298	298
P	chr1	305	299	299
P	chr1	306	300	300
P	chr1	307	301	301
P	chr1	308	302	302
P	chr1	309	303	303
P	chr1	310	304	304
P	chr1	311	305	305
P	chr1	312	306	306
P	chr1	313	307	307
P	chr1	314	308	308
P	chr1	315	309	309
P	chr1	316	310	310
P	chr1	317	311	311
P	chr1	318	312	312
P	chr1	319	313	313
P	chr1	320	314	314
P	chr1	321	315	315
P	chr1	322	316	316
P	chr1	323	317	317
P	chr1	324	318	318
P	chr1	325	319	319
P	chr1	326	320	320
P	chr1	327	321	321
P	chr1	328	322	322
P	chr1	329	323	323
P	chr1	330	324	324
P	chr1	331	325	325
P	chr1	332	326	326
P	chr1	333	327	327
P	chr1	334	328	328
P	chr1	335	329	329
P	chr1	336	330	330
P	chr1	337	331	331
P	chr1	338	332	332
P	chr1	339	333	333
P	chr1	340	334	334
P	chr1	341	335	335
P	chr1	342	336	336
P	chr1	343	337	337
P	chr1	344	338	338
P	chr1	345	339	339
P	chr1	346	340	340
P	chr1	347	341	341
P	chr1	348	342	342
P	chr1	349	343	343
P	chr1	350	344	344
P	chr1	351	345	345
P	chr1	352	346	346
P	chr1	353	347	347
P	chr1	354	348	348
P	chr1	355	349	349
P	chr1	356	350	350
P	chr1	357	351	351
P	chr1	358	352	352
P	chr1	359	353	353
P	chr1	360	354	354
P	chr1	361	353	354
P	chr1	362	352	354
P	chr1	363	351	354
P	chr1	364	350	354
P	chr1	365	349	354
P	chr1	366	348	354
P	chr1	367	347	354
P	chr1	368	346	354
P	chr1	369	345	354
P	chr1	370	344	354
P	chr1	371	343	354
P	chr1	372	342	354
P	chr1	373	341	354
P	chr1	374	340	354
P	chr1	375	339	354
P	chr1	376	338	354
P	chr1	377	337	354
P	chr1	378	336	354
P	chr1	379	335	354
P	chr1	380	334	354
P	chr1	381	333	354
P	chr1	382	332	354
P	chr1	383	331	354
P	chr1	384	330	354
P	chr1	385	329	354
P	chr1	386	328	354
P	chr1	387	327	354
P	chr1	388	326	354
P	chr1	389	325	354
P	chr1	390	324	354
P	chr1	391	323	354
P	chr1	392	322	354
P	chr1	393	321	354
P	chr1	394	320	354
P	chr1	395	319	354
P	chr1	396	318	354
P	chr1	397	317	354
P	chr1	398	316	354
P	chr1	399	315	354
P	chr1	400	314	354
P	chr1	401	313	354
P	chr1	402	312	354
P	chr1	403	311	354
P	chr1	404	310	354
P	chr1	405	309	354
P	chr1	406	308	354
P	chr1	407	307	354
P	chr1	408	306	354
P	chr1	409	305	354
P	chr1	410	304	354
P	chr1	411	303	354
P	chr1	412	302	354
P	chr1	413	301	354
P	chr1	414	300	354
P	chr1	415	299	354
P	chr1	416	298	354
P	chr1	417	297	354
P	chr1	418	296	354
P	chr1	419	295	354
P	chr1	420	294	354
P	chr1	421	293	354
P	chr1	422	292	354
P	chr1	423	291	354
P	chr1	424	290	354
P	chr1	425	289	354
P	chr1	426	288	354
P	chr1	427	287	354
P	chr1	428	286	354
P	chr1	429	285	354
P	chr1	430	284	354
P	chr1	431	283	354
P	chr1	432	282	354
P	chr1	433	281	354
P	chr1	434	280	354
P	chr1	435	279	354
P	chr1	436	278	354
P	chr1	437	277	354
P	chr1	438	276	354
P	chr1	439	275	354
P	chr1	440	274	354
P	chr1	441	273	354
P	chr1	442	272	354
P	chr1	443	271	354
P	chr1	444	270	354
P	chr1	445	269	354
P	chr1	446	268	354
P	chr1	447	267	354
P	chr1	448	266	354
P	chr1	449	265	354
P	chr1	450	264	354
P	chr1	451	263	354
P	chr1	452	262	354
P	chr1	453	261	354
P	chr1	454	260	354
P	chr1	455	259	354
P	chr1	456	258	354
P	chr1	457	257	354
P	chr1	458	256	354
P	chr1	459	255	354
P	chr1	460	254	354
P	chr1	461	253	354
P	chr1	462	252	354
P	chr1	463	251	354
P	chr1	464	250	354
P	chr1	465	249	354
P	chr1	466	248	354
P	chr1	467	247	354
P	chr1	468	246	354
P	chr1	469	245	354
P	chr1	470	244	354
P	chr1	471	243	354
P	chr1	472	242	354
P	chr1	473	241	354
P	chr1	474	240	354
P	chr1	475	239	354
P	chr1	476	238	354
P	chr1	477	237	354
P	chr1	478	236	354
P	chr1	479	235	354
P	chr1	480	234	354
P	chr1	481	233	354
P	chr1	482	232	354
P	chr1	483	231	354
P	chr1	484	230	354
P	chr1	485	229	354
P	chr1	486	228	354
P	chr1	487	227	354
P	chr1	488	226	354
P	chr1	489	225	354
P	chr1	490	224	354
P	chr1	491	223	354
P	chr1	492	222	354
P	chr1	493	221	354
P	chr1	494	220	354
P	chr1	495	219	354
P	chr1	496	218	354
P	chr1	497	217	354
P	chr1	498	216	354
P	chr1	499	215	354
P	chr1	500	214	354
P	chr1	501	213	354
P	chr1	502	212	354
P	chr1	503	211	354
P	chr1	504	210	354
P	chr1	505	209	354
P	chr1	506	208	354
P	chr1	507	207	354
P	chr1	508	206	354
P	chr1	509	205	354
P	chr1	510	204	354
P	chr1	511	203	354
P	chr1	512	202	354
P	chr1	513	201	354
P	chr1	514	200	354
P	chr1	515	199	354
P	chr1	516	198	354
P	chr1	517	197	354
P	chr1	518	196	354
P	chr1	519	195	354
P	chr1	520	194	354
P	chr1	521	193	354
P	chr1	522	192	354
P	chr1	523	191	354
P	chr1	524	190	354
P	chr1	525	189	354
P	chr1	526	188	354
P	chr1	527	187	354
P	chr1	528	186	354
P	chr1	529	185	354
P	chr1	530	184	354
P	chr1	531	183	354
P	chr1	532	182	354
P	chr1	533	181	354
P	chr1	534	180	354
P	chr1	535	179	354
P	chr1	536	178	354
P	chr1	537	177	354
P	chr1	538	176	354
P	chr1	539	175	354
P	chr1	540	174	354
P	chr1	541	173	354
P	chr1	542	172	354
P	chr1	543	171	354
P	chr1	544	170	354
P	chr1	545	169	354
P	chr1	546	168	354
P	chr1	547	167	354
P	chr1	548	166	354
P	chr1	549	165	354
P	chr1	550	164	354
P	chr1	551	163	354
P	chr1	552	162	354
P	chr1	553	161	354
P	chr1	554	160	354
P	chr1	555	159	354
P	chr1	556	158	354
P	chr1	557	157	354
P	chr1	558	156	354
P	chr1	559	155	354
P	chr1	560	154	354
P	chr1	561	153	354
P	chr1	562	152	354
P	chr1	563	151	354
P	chr1	564	150	354
P	chr1	565	149	354
P	chr1	566	148	354
P	chr1	567	147	354
P	chr1	568	146	354
P	chr1	569	145	354
P	chr1	570	144	354
P	chr1	571	143	354
P	chr1	572	142	354
P	chr1	573	141	354
P	chr1	574	140	354
P	chr1	575	139	354
P	chr1	576	138	354
P	chr1	577	137	354
P	chr1	578	136	354
P	chr1	579	135	354
P	chr1	580	134	354
P	chr1	581	133	354
P	chr1	582	132	354
P	chr1	583	131	354
P	chr1	584	130	354
P	chr1	585	129	354
P	chr1	586	128	354
P	chr1	587	127	354
P	chr1	588	126	354
P	chr1	589	125	354
P	chr1	590	124	354
P	chr1	591	123	354
P	chr1	592	122	354
P	chr1	593	121	354
P	chr1	594	120	354
P	chr1	595	119	354
P	chr1	596	118	354
P	chr1	597	117	354
P	chr1	598	116	354
P	chr1	599	115	354
P	chr1	600	114	354
P	chr1	601	113	354
P	chr1	602	112	354
P	chr1	603	111	354
P	chr1	604	110	354
P	chr1	605	109	354
P	chr1	606	108	354
P	chr1	607	107	354
P	chr1	608	106	354
P	chr1	609	105	354
P	chr1	610	104	354
P	chr1	611	103	354
P	chr1	612	102	354
P	chr1	613	101	354
P	chr1	614	100	354
P	chr1	615	99	354
P	chr1	616	98	354
P	chr1	617	97	354
P	chr1	618	96	354
P	chr1	619	95	354
P	chr1	620	94	354
P	chr1	621	93	354
P	chr1	622	92	354
P	chr1	623	91	354
P	chr1	624	90	354
P	chr1	625	89	354
P	chr1	626	88	354
P	chr1	627	87	354
P	chr1	628	86	354
P	chr1	629	85	354
P	chr1	630	84	354
P	chr1	631	83	354
P	chr1	632	82	354
P	chr1	633	81	354
P	chr1	634	80	354
P	chr1	635	79	354
P	chr1	636	78	354
P	chr1	637	77	354
P	chr1	638	76	354
P	chr1	639	75	354
P	chr1	640	74	354
P	chr1	641	73	354
P	chr1	642	72	354
P	chr1	643	71	354
P	chr1	644	70	354
P	chr1	645	69	354
P	chr1	646	68	354
P	chr1	647	67	354
P	chr1	648	66	354
P	chr1	649	65	354
P	chr1	650	64	354
P	chr1	651	63	354
P	chr1	652	62	354
P	chr1	653	61	354
P	chr1	654	60	354
P	chr1	655	59	354
P	chr1	656	58	354
P	chr1	657	57	354
P	chr1	658	56	354
P	chr1	659	55	354
P	chr1	660	54	354
P	chr1	661	53	354
P	chr1	662	52	354
P	chr1	663	51	354
P	chr1	664	50	354
P	chr1	665	49	354
P	chr1	666	48	354
P	chr1	667	47	354
P	chr1	668	46	354
P	chr1	669	45	354
P	chr1	670	44	354
P	chr1	671	43	354
P	chr1	672	42	354
P	chr1	673	41	354
P	chr1	674	40	354
P	chr1	675	39	354
P	chr1	676	38	354
P	chr1	677	37	354
P	chr1	678	36	354
P	chr1	679	35	354
P	chr1	680	34	354
P	chr1	681	33	354
P	chr1	682	32	354
P	chr1	683	31	354
P	chr1	684	30	354
P	chr1	685	29	354
P	chr1	686	28	354
P	chr1	687	27	354
P	chr1	688	26	354
P	chr1	689	25	354
P	chr1	690	24	354
P	chr1	691	23	354
P	chr1	692	22	354
P	chr1	693	21	354
P	chr1	694	20	354
P	chr1	695	19	354
P	chr1	696	18	354
P	chr1	697	17	354
P	chr1	698	16	354
P	chr1	699	15	354
P	chr1	700	14	354
P	chr1	701	13	354
P	chr1	702	12	354
P	chr1	703	11	354
P	chr1	704	10	354
P	chr1	705	9	354
P	chr1	706	8	354
P	chr1	707	7	354
P	chr1	708	6	354
P	chr1	709	5	354
P	chr1	710	4	354
P	chr1	711	3	354
P	chr1	712	2	354
P	chr1	713	1	354
P	chr1	714	0	354
P	chr1	715	-1	354
P	chr1	716	-2	354
P	chr1	717	-3	354
P	chr1	718	-4	354
P	chr1	719	-5	354
P	chr1	720	-6	354
P	chr1	721	-7	354
P	chr1	722	-8	354
P	chr1	723	-9	354
P	chr1	724	-10	354
P	chr1	725	-11	354
P	chr1	726	-12	354
P	chr1	727	-13	354
P	chr1	728	-14	354
P	chr1	729	-15	354
P	chr1	730	-16	354
P	chr1	731	-17	354
P	chr1	732	-18	354
P	chr1	733	-19	354
P	chr1	734	-20	354
P	chr1	735	-21	354
P	chr1	736	-22	354
P	chr1	737	-23	354
P	chr1	738	-24	354
P	chr1	739	-25	354
P	chr1	740	-26	354
P	chr1	741	-27	354
P	chr1	742	-28	354
P	chr1	743	-29	354
P	chr1	744	-30	354
P	chr1	745	-31	354
P	chr1	746	-32	354
P	chr1	747	-33	354
P	chr1	748	-34	354
P	chr1	749	-35	354
P	chr1	750	-36	354
P	chr1	751	-37	354
P	chr1	752	-38	354
P	chr1	753	-39	354
P	chr1	754	-40	354
P	chr1	755	-41	354
P	chr1	756	-42	354
P	chr1	757	-43	354
P	chr1	758	-44	354
P	chr1	759	-45	354
P	chr1	760	-46	354
P	chr1	761	-47	354
P	chr1	762	-48	354
P	chr1	763	-49	354
P	chr1	764	-50	354
P	chr1	765	-51	354
P	chr1	766	-52	354
P	chr1	767	-53	354
P	chr1	768	-54	354
P	chr1	769	-55	354
P	chr1	770	-56	354
P	chr1	771	-57	354
P	chr1	772	-58	354
P	chr1	773	-59	354
P	chr1	774	-60	354
P	chr1	775	-61	354
P	chr1	776	-62	354
P	chr1	777	-63	354
P	chr1	778	-64	354
P	chr1	779	-65	354
P	chr1	780	-66	354
P	chr1	781	-67	354
P	chr1	782	-68	354
P	chr1	783	-69	354
P	chr1	784	-70	354
P	chr1	785	-71	354
P	chr1	786	-72	354
P	chr1	787	-73	354
P	chr1	788	-74	354
P	chr1	789	-75	354
P	chr1	790	-76	354
P	chr1	791	-77	354
P	chr1	792	-78	354
P	chr1	793	-79	354
P	chr1	794	-80	354
P	chr1	795	-81	354
P	chr1	796	-82	354
P	chr1	797	-83	354
P	chr1	798	-84	354
P	chr1	799	-85	354
P	chr1	800	-86	354
P	chr1	801	-87	354
P	chr1	802	-88	354
P	chr1	803	-89	354
P	chr1	804	-90	354
P	chr1	805	-91	354
P	chr1	806	-92	354
P	chr1	807	-93	354
P	chr1	808	-94	354
P	chr1	809	-95	354
P	chr1	810	-96	354
P	chr1	811	-97	354
P	chr1	812	-98	354
P	chr1	813	-99	354
P	chr1	814	-100	354
P	chr1	815	-101	354
P	chr1	816	-102	354
P	chr1	817	-103	354
P	chr1	818	-104	354
P	chr1	819	-105	354
P	chr1	820	-106	354
P	chr1	821	-107	354
P	chr1	822	-108	354
P	chr1	823	-109	354
P	chr1	824	-110	354
P	chr1	825	-111	354
P	chr1	826	-112	354
P	chr1	827	-113	354
P	chr1	828	-114	354
P	chr1	829	-115	354
P	chr1	830	-116	354
P	chr1	831	-117	354
P	chr1	832	-118	354
P	chr1	833	-119	354
P	chr1	834	-120	354
P	chr1	835	-121	354
P	chr1	836	-122	354
P	chr1	837	-123	354
P	chr1	838	-124	354
P	chr1	839	-125	354
P	chr1	840	-126	354
P	chr1	841	-127	354
P	chr1	842	-128	354
P	chr1	843	-129	354
P	chr1	844	-130	354
P	chr1	845	-131	354
P	chr1	846	-132	354
P	chr1	847	-133	354
P	chr1	848	-134	354
P	chr1	849	-135	354
P	chr1	850	-136	354
P	chr1	851	-137	354
P	chr1	852	-138	354
P	chr1	853	-139	354
P	chr1	854	-140	354
P	chr1	855	-141	354
P	chr1	856	-142	354
P	chr1	857	-143	354
P	chr1	858	-144	354
P	chr1	859	-145	354
P	chr1	860	-146	354
P	chr1	861	-147	354
P	chr1	862	-148	354
P	chr1	863	-149	354
P	chr1	864	-150	354
P	chr1	865	-151	354
P	chr1	866	-152	354
P	chr1	867	-153	354
P	chr1	868	-154	354
P	chr1	869	-155	354
P	chr1	870	-156	354
P	chr1	871	-157	354
P	chr1	872	-158	354
P	chr1	873	-159	354
P	chr1	874	-160	354
P	chr1	875	-161	354
P	chr1	876	-162	354
P	chr1	877	-163	354
P	chr1	878	-164	354
P	chr1	879	-165	354
P	chr1	880	-166	354
P	chr1	881	-167	354
P	chr1	882	-168	354
P	chr1	883	-169	354
P	chr1	884	-170	354
P	chr1	885	-171	354
P	chr1	886	-172	354
P	chr1	887	-173	354
P	chr1	888	-174	354
P	chr1	889	-175	354
P	chr1	890	-176	354
P	chr1	891	-177	354
P	chr1	892	-178	354
P	chr1	893	-179	354
P	chr1	894	-180	354
P	chr1	895	-181	354
P	chr1	896	-182	354
P	chr1	897	-183	354
P	chr1	898	-184	354
P	chr1	899	-185	354
P	chr1	900	-186	354
P	chr1	901	-187	354
P	chr1	902	-188	354
P	chr1	903	-189	354
P	chr1	904	-190	354
P	chr1	905	-191	354
P	chr1	906	-192	354
P	chr1	907	-193	354
P	chr1	908	-194	354
P	chr1	909	-195	354
P	chr1	910	-196	354
P	chr1	911	-197	354
P	chr1	912	-198	354
P	chr1	913	-199	354
P	chr1	914	-200	354
P	chr1	915	-201	354
P	chr1	916	-202	354
P	chr1	917	-203	354
P	chr1	918	-204	354
P	chr1	919	-205	354
P	chr1	920	-206	354
P	chr1	921	-207	354
P	chr1	922	-208	354
P	chr1	923	-209	354
P	chr1	924	-210	354
P	chr1	925	-211	354
P	chr1	926	-212	354
P	chr1	927	-213	354
P	chr1	928	-214	354
P	chr1	929	-215	354
P	chr1	930	-216	354
P	chr1	931	-217	354
P	chr1	932	-218	354
P	chr1	933	-219	354
P	chr1	934	-220	354
P	chr1	935	-221	354
P	chr1	936	-222	354
P	chr1	937	-223	354
P	chr1	938	-224	354
P	chr1	939	-225	354
P	chr1	940	-226	354
P	chr1	941	-227	354
P	chr1	942	-228	354
P	chr1	943	-229	354
P	chr1	944	-230	354
P	chr1	945	-231	354
P	chr1	946	-232	354
P	chr1	947	-233	354
P	chr1	948	-234	354
P	chr1	949	-235	354
P	chr1	950	-236	354
P	chr1	951	-237	354
P	chr1	952	-238	354
P	chr1	953	-239	354
P	chr1	954	-240	354
P	chr1	955	-241	354
P	chr1	956	-242	354
P	chr1	957	-243	354
P	chr1	958	-244	354
P	chr1	959	-245	354
P	chr1	960	-246	354
P	chr1	961	-247	354
P	chr1	962	-248	354
P	chr1	963	-249	354
P	chr1	964	-250	354
P	chr1	965	-251	354
P	chr1	966	-252	354
P	chr1	967	-253	354
P	chr1	968	-254	354
P	chr1	969	-255	354
P	chr1	970	-256	354
P	chr1	971	-257	354
P	chr1	972	-258	354
P	chr1	973	-259	354
P	chr1	974	-260	354
P	chr1	975	-261	354
P	chr1	976	-262	354
P	chr1	977	-263	354
P	chr1	978	-264	354
P	chr1	979	-265	354
P	chr1	980	-266	354
P	chr1	981	-267	354
P	chr1	982	-268	354
P	chr1	983	-269	354
P	chr1	984	-270	354
P	chr1	985	-271	354
P	chr1	986	-272	354
P	chr1	987	-273	354
P	chr1	988	-274	354
P	chr1	989	-275	354
P	chr1	990	-276	354
P	chr1	991	-277	354
P	chr1	992	-278	354
P	chr1	993	-279	354
P	chr1	994	-280	354
P	chr1	995	-281	354
P	chr1	996	-282	354
P	chr1	997	-283	354
P	chr1	998	-284	354
P	chr1	999	-285	354
P	chr1	1000	-286	354
P	chr1	1001	-287	354
P	chr1	1002	-288	354
P	chr1	1003	-289	354
P	chr1	1004	-290	354
P	chr1	1005	-291	354
P	chr1	1006	-292	354
P	chr1	1007	-293	354
P	chr1	1008	-294	354
P	chr1	1009	-295	354
P	chr1	1010	-296	354
P	chr1	1011	-297	354
P	chr1	1012	-298	354
P	chr1	1013	-299	354
P	chr1	1014	-300	354
P	chr1	1015	-301	354
P	chr1	1016	-302	354
P	chr1	1017	-303	354
P	chr1	1018	-304	354
P	chr1	1019	-305	354
P	chr1	1020	-306	354
P	chr1	1021	-307	354
P	chr1	1022	-308	354
P	chr1	1023	-309	354
P	chr1	1024	-310	354
P	chr1	1025	-311	354
P	chr1	1026	-312	354
P	chr1	1027	-313	354
P	chr1	1028	-314	354
P	chr1	1029	-315	354
P	chr1	1030	-316	354
P	chr1	1031	-317	354
P	chr1	1032	-318	354
P	chr1	1033	-319	354
P	chr1	1034	-320	354
P	chr1	1035	-321	354
P	chr1	1036	-322	354
P	chr1	1037	-323	354
P	chr1	1038	-324	354
P	chr1	1039	-325	354
P	chr1	1040	-326	354
P	chr1	1041	-327	354
P	chr1	1042	-328	354
P	chr1	1043	-329	354
P	chr1	1044	-330	354
P	chr1	1045	-331	354
P	chr1	1046	-332	354
P	chr1	1047	-333	354
P	chr1	1048	-334	354
P	chr1	1049	-335	354
P	chr1	1050	-336	354
P	chr1	1051	-337	354
P	chr1	1052	-338	354
P	chr1	1053	-339	354
P	chr1	1054	-340	354
P	chr1	1055	-341	354
P	chr1	1056	-342	354
P	chr1	1057	-343	354
P	chr1	1058	-344	354
P	chr1	1059	-345	354
P	chr1	1060	-346	354
P	chr1	1061	-347	354
P	chr1	1062	-348	354
P	chr1	1063	-349	354
P	chr1	1064	-350	354
P	chr1	1065	-351	354
P	chr1	1066	-352	354
P	chr1	1067	-353	354
P	chr1	1068	-354	354
P	chr1	1069	-355	354
P	chr1	1070	-356	354
P	chr1	1071	-357	354
P	chr1	1072	-358	354
P	chr1	1073	-359	354
P	chr1	1074	-360	354
P	chr1	1075	-361	354
P	chr1	1076	-362	354
P	chr1	1077	-363	354
P	chr1	1078	-364	354
P	chr1	1079	-365	354
P	chr1	1080	-366	354
P	chr1	1081	-367	354
P	chr1	1082	-368	354
P	chr1	1083	-369	354
P	chr1	1084	-370	354
P	chr1	1085	-371	354
P	chr1	1086	-372	354
P	chr1	1087	-373	354
P	chr1	1088	-374	354
P	chr1	1089	-375	354
P	chr1	1090	-376	354
P	chr1	1091	-377	354
P	chr1	1092	-378	354
P	chr1	1093	-379	354
P	chr1	1094	-380	354
P	chr1	1095	-381	354
P	chr1	1096	-382	354
P	chr1	1097	-383	354
P	chr1	1098	-384	354
P	chr1	1099	-385	354
P	chr1	1100	-386	354
P	chr1	1101	-387	354
P	chr1	1102	-388	354
P	chr1	1103	-389	354
P	chr1	1104	-390	354
P	chr1	1105	-391	354
P	chr1	1106	-392	354
P	chr1	1107	-393	354
P	chr1	1108	-394	354
P	chr1	1109	-395	354
P	chr1	1110	-396	354
P	chr1	1111	-397	354
P	chr1	1112	-398	354
P	chr1	1113	-399	354
P	chr1	1114	-400	354
P	chr1	1115	-401	354
P	chr1	1116	-402	354
P	chr1	1117	-403	354
P	chr1	1118	-404	354
P	chr1	1119	-405	354
P	chr1	1120	-406	354
P	chr1	1121	-407	354
